date,platform_en,channel_en,campaign_name,ad_group,creative_type_en,target_audience_en,plan_tier,impressions,clicks,conversions,cost,revenue,ctr,cvr,cpc,cpa,roi
2025-02-25,Ocean Engine,Splash Ads,Campaign_002,AdGroup_060,Short Video,Female 18-24,Low Efficiency,12542,448,16,2889.29,998.13,0.0357,0.0357,6.4493,180.5806,0.3455
2025-02-26,Ocean Engine,Splash Ads,Campaign_002,AdGroup_036,Short Video,Female 18-24,Low Efficiency,11455,403,16,2628.82,931.89,0.0352,0.0397,6.5231,164.3012,0.3545
2025-02-27,Ocean Engine,Splash Ads,Campaign_002,AdGroup_049,Short Video,Female 18-24,Low Efficiency,14040,476,16,2756.44,945.85,0.0339,0.0336,5.7908,172.2775,0.3431
2025-02-28,Ocean Engine,Splash Ads,Campaign_002,AdGroup_044,Short Video,Female 18-24,Low Efficiency,11755,386,14,2258.3,859.86,0.0328,0.0363,5.8505,161.3071,0.3808
2025-03-01,Ocean Engine,Splash Ads,Campaign_002,AdGroup_081,Short Video,Female 18-24,Low Efficiency,14285,501,17,3198.78,1110.18,0.0351,0.0339,6.3848,188.1635,0.3471
2025-03-02,Ocean Engine,Splash Ads,Campaign_002,AdGroup_047,Short Video,Female 18-24,Low Efficiency,11187,393,14,2203.12,909.87,0.0351,0.0356,5.6059,157.3657,0.413
2025-03-03,Ocean Engine,Splash Ads,Campaign_002,AdGroup_017,Short Video,Female 18-24,Low Efficiency,10689,363,13,2038.8,780.51,0.034,0.0358,5.6165,156.8308,0.3828
2025-03-04,Ocean Engine,Splash Ads,Campaign_002,AdGroup_065,Short Video,Female 18-24,Low Efficiency,5795,192,8,1058.63,502.53,0.0331,0.0417,5.5137,132.3288,0.4747
2025-03-05,Ocean Engine,Splash Ads,Campaign_002,AdGroup_033,Short Video,Female 18-24,Low Efficiency,9171,363,13,2295.33,735.04,0.0396,0.0358,6.3232,176.5638,0.3202
2025-03-06,Ocean Engine,Splash Ads,Campaign_002,AdGroup_085,Short Video,Female 18-24,Low Efficiency,10802,363,11,2049.01,636.68,0.0336,0.0303,5.6447,186.2736,0.3107
2025-03-07,Ocean Engine,Splash Ads,Campaign_002,AdGroup_026,Short Video,Female 18-24,Low Efficiency,19247,678,23,4183.6,1464.41,0.0352,0.0339,6.1705,181.8957,0.35
2025-03-08,Ocean Engine,Splash Ads,Campaign_002,AdGroup_049,Short Video,Female 18-24,Low Efficiency,12367,498,18,3395.15,1150.61,0.0403,0.0361,6.8176,188.6194,0.3389
2025-03-09,Ocean Engine,Splash Ads,Campaign_002,AdGroup_006,Short Video,Female 18-24,Low Efficiency,20929,696,28,4174.16,1797.04,0.0333,0.0402,5.9974,149.0771,0.4305
2025-03-10,Ocean Engine,Splash Ads,Campaign_002,AdGroup_078,Short Video,Female 18-24,Low Efficiency,9493,374,13,2063.57,743.18,0.0394,0.0348,5.5176,158.7362,0.3601
2025-03-11,Ocean Engine,Splash Ads,Campaign_002,AdGroup_036,Short Video,Female 18-24,Low Efficiency,9285,378,14,2491.01,797.46,0.0407,0.037,6.59,177.9293,0.3201
2025-03-12,Ocean Engine,Splash Ads,Campaign_002,AdGroup_013,Short Video,Female 18-24,Low Efficiency,8045,322,13,1903.9,843.76,0.04,0.0404,5.9127,146.4538,0.4432
2025-03-13,Ocean Engine,Splash Ads,Campaign_002,AdGroup_060,Short Video,Female 18-24,Low Efficiency,11205,397,12,2192.02,683.85,0.0354,0.0302,5.5215,182.6683,0.312
2025-03-14,Ocean Engine,Splash Ads,Campaign_002,AdGroup_032,Short Video,Female 18-24,Low Efficiency,9373,351,14,2338.33,817.15,0.0374,0.0399,6.6619,167.0236,0.3495
2025-03-15,Ocean Engine,Splash Ads,Campaign_002,AdGroup_083,Short Video,Female 18-24,Low Efficiency,12101,413,15,2626.23,857.26,0.0341,0.0363,6.3589,175.082,0.3264
2025-03-16,Ocean Engine,Splash Ads,Campaign_002,AdGroup_009,Short Video,Female 18-24,Low Efficiency,9749,355,14,2242.8,819.81,0.0364,0.0394,6.3177,160.2,0.3655
2025-03-17,Ocean Engine,Splash Ads,Campaign_002,AdGroup_097,Short Video,Female 18-24,Low Efficiency,8940,299,9,1762.19,509.91,0.0334,0.0301,5.8936,195.7989,0.2894
2025-03-18,Ocean Engine,Splash Ads,Campaign_002,AdGroup_050,Short Video,Female 18-24,Low Efficiency,10816,426,16,2512.38,987.52,0.0394,0.0376,5.8976,157.0238,0.3931
2025-03-19,Ocean Engine,Splash Ads,Campaign_002,AdGroup_092,Short Video,Female 18-24,Low Efficiency,10398,347,14,2113.27,805.88,0.0334,0.0403,6.0901,150.9479,0.3813
2025-03-20,Ocean Engine,Splash Ads,Campaign_002,AdGroup_079,Short Video,Female 18-24,Low Efficiency,7476,266,11,1548.19,626.71,0.0356,0.0414,5.8203,140.7445,0.4048
2025-03-21,Ocean Engine,Splash Ads,Campaign_002,AdGroup_090,Short Video,Female 18-24,Low Efficiency,10198,380,14,2181.68,863.41,0.0373,0.0368,5.7413,155.8343,0.3958
2025-03-22,Ocean Engine,Splash Ads,Campaign_002,AdGroup_068,Short Video,Female 18-24,Low Efficiency,8752,324,11,2144.66,622.91,0.037,0.034,6.6193,194.9691,0.2904
2025-03-23,Ocean Engine,Splash Ads,Campaign_002,AdGroup_029,Short Video,Female 18-24,Low Efficiency,11135,443,15,2817.9,952.93,0.0398,0.0339,6.3609,187.86,0.3382
2025-03-24,Ocean Engine,Splash Ads,Campaign_002,AdGroup_060,Short Video,Female 18-24,Low Efficiency,15010,601,25,3931.9,1468.31,0.04,0.0416,6.5423,157.276,0.3734
2025-03-25,Ocean Engine,Splash Ads,Campaign_002,AdGroup_028,Short Video,Female 18-24,Low Efficiency,9861,324,11,2182.02,639.42,0.0329,0.034,6.7346,198.3655,0.293
2025-03-26,Ocean Engine,Splash Ads,Campaign_002,AdGroup_083,Short Video,Female 18-24,Low Efficiency,14784,592,22,3735.68,1239.12,0.04,0.0372,6.3103,169.8036,0.3317
2025-03-27,Ocean Engine,Splash Ads,Campaign_002,AdGroup_087,Short Video,Female 18-24,Low Efficiency,14077,466,19,2833.92,1066.69,0.0331,0.0408,6.0814,149.1537,0.3764
2025-03-28,Ocean Engine,Splash Ads,Campaign_002,AdGroup_011,Short Video,Female 18-24,Low Efficiency,9484,311,9,2105.39,565.38,0.0328,0.0289,6.7697,233.9322,0.2685
2025-03-29,Ocean Engine,Splash Ads,Campaign_002,AdGroup_005,Short Video,Female 18-24,Low Efficiency,11752,479,20,3131.78,1182.29,0.0408,0.0418,6.5382,156.589,0.3775
2025-03-30,Ocean Engine,Splash Ads,Campaign_002,AdGroup_025,Short Video,Female 18-24,Low Efficiency,15094,521,16,2916.07,1040.81,0.0345,0.0307,5.5971,182.2544,0.3569
2025-03-31,Ocean Engine,Splash Ads,Campaign_002,AdGroup_041,Short Video,Female 18-24,Low Efficiency,12437,507,19,2788.92,1104.88,0.0408,0.0375,5.5008,146.7853,0.3962
2025-01-01,Kwai Ads,Feed Ads,Campaign_003,AdGroup_013,Short Video,Returning Users,Click-Heavy,34254,3363,312,18758.24,14672.14,0.0982,0.0928,5.5778,60.1226,0.7822
2025-01-02,Kwai Ads,Feed Ads,Campaign_003,AdGroup_015,Short Video,Returning Users,Click-Heavy,39812,3640,384,23609.39,18586.46,0.0914,0.1055,6.4861,61.4828,0.7872
2025-01-03,Kwai Ads,Feed Ads,Campaign_003,AdGroup_030,Short Video,Returning Users,Click-Heavy,36528,2957,279,18155.7,12939.67,0.081,0.0944,6.1399,65.0742,0.7127
2025-01-04,Kwai Ads,Feed Ads,Campaign_003,AdGroup_032,Short Video,Returning Users,Click-Heavy,29680,2935,303,17810.77,13192.15,0.0989,0.1032,6.0684,58.7814,0.7407
2025-01-05,Kwai Ads,Feed Ads,Campaign_003,AdGroup_046,Short Video,Returning Users,Click-Heavy,44885,3791,377,23707.6,17007.44,0.0845,0.0994,6.2537,62.8849,0.7174
2025-01-06,Kwai Ads,Feed Ads,Campaign_003,AdGroup_089,Short Video,Returning Users,Click-Heavy,31518,2981,317,18721.37,14196.18,0.0946,0.1063,6.2802,59.0579,0.7583
2025-01-07,Kwai Ads,Feed Ads,Campaign_003,AdGroup_077,Short Video,Returning Users,Click-Heavy,33683,3184,342,18131.67,16164.36,0.0945,0.1074,5.6946,53.0166,0.8915
2025-01-08,Kwai Ads,Feed Ads,Campaign_003,AdGroup_023,Short Video,Returning Users,Click-Heavy,33755,2963,313,18950.39,15044.57,0.0878,0.1056,6.3957,60.5444,0.7939
2025-01-09,Kwai Ads,Feed Ads,Campaign_003,AdGroup_065,Short Video,Returning Users,Click-Heavy,41635,3855,408,27353.26,14965.79,0.0926,0.1058,7.0955,67.0423,0.5471
2025-01-10,Kwai Ads,Feed Ads,Campaign_003,AdGroup_021,Short Video,Returning Users,Click-Heavy,37936,3220,287,21175.11,13893.78,0.0849,0.0891,6.5761,73.7809,0.6561
2025-01-11,Kwai Ads,Feed Ads,Campaign_003,AdGroup_081,Short Video,Returning Users,Click-Heavy,44590,3699,347,33164.58,10062.4,0.083,0.0938,8.9658,95.5752,0.3034
2025-01-12,Kwai Ads,Feed Ads,Campaign_003,AdGroup_095,Short Video,Returning Users,Click-Heavy,53474,4232,447,27151.9,21709.76,0.0791,0.1056,6.4159,60.7425,0.7996
2025-01-13,Kwai Ads,Feed Ads,Campaign_003,AdGroup_099,Short Video,Returning Users,Click-Heavy,41314,4146,391,24899.42,19119.04,0.1004,0.0943,6.0056,63.6814,0.7679
2025-01-14,Kwai Ads,Feed Ads,Campaign_003,AdGroup_045,Short Video,Returning Users,Click-Heavy,31418,2572,265,17292.77,7659.65,0.0819,0.103,6.7235,65.2557,0.4429
2025-01-15,Kwai Ads,Feed Ads,Campaign_003,AdGroup_004,Short Video,Returning Users,Click-Heavy,36085,3221,330,17708.89,15782.02,0.0893,0.1025,5.4979,53.6633,0.8912
2025-01-16,Kwai Ads,Feed Ads,Campaign_003,AdGroup_083,Short Video,Returning Users,Click-Heavy,27985,2240,219,17798.58,7978.52,0.08,0.0978,7.9458,81.2721,0.4483
2025-01-17,Kwai Ads,Feed Ads,Campaign_003,AdGroup_094,Short Video,Returning Users,Click-Heavy,33051,3166,330,20438.0,15625.66,0.0958,0.1042,6.4555,61.9333,0.7645
2025-01-18,Kwai Ads,Feed Ads,Campaign_003,AdGroup_047,Short Video,Returning Users,Click-Heavy,33257,2859,275,15808.46,12405.02,0.086,0.0962,5.5294,57.4853,0.7847
2025-01-19,Kwai Ads,Feed Ads,Campaign_003,AdGroup_075,Short Video,Returning Users,Click-Heavy,28833,2670,284,14868.44,13217.17,0.0926,0.1064,5.5687,52.3537,0.8889
2025-01-20,Kwai Ads,Feed Ads,Campaign_003,AdGroup_003,Short Video,Returning Users,Click-Heavy,54824,5199,579,29533.59,27627.13,0.0948,0.1114,5.6806,51.0079,0.9354
2025-01-21,Kwai Ads,Feed Ads,Campaign_003,AdGroup_069,Short Video,Returning Users,Click-Heavy,30224,2722,251,18119.38,11395.76,0.0901,0.0922,6.6566,72.1888,0.6289
2025-01-22,Kwai Ads,Feed Ads,Campaign_003,AdGroup_070,Short Video,Returning Users,Click-Heavy,41824,4058,361,26271.59,16932.38,0.097,0.089,6.474,72.7745,0.6445
2025-01-23,Kwai Ads,Feed Ads,Campaign_003,AdGroup_046,Short Video,Returning Users,Click-Heavy,30536,3003,331,19352.38,14397.01,0.0983,0.1102,6.4443,58.4664,0.7439
2025-01-24,Kwai Ads,Feed Ads,Campaign_003,AdGroup_030,Short Video,Returning Users,Click-Heavy,35732,3288,287,21063.57,13892.47,0.092,0.0873,6.4062,73.3922,0.6595
2025-01-25,Kwai Ads,Feed Ads,Campaign_003,AdGroup_073,Short Video,Returning Users,Click-Heavy,46486,4643,438,27763.07,21823.33,0.0999,0.0943,5.9796,63.386,0.7861
2025-01-26,Kwai Ads,Feed Ads,Campaign_003,AdGroup_068,Short Video,Returning Users,Click-Heavy,31324,2800,236,15386.11,11868.61,0.0894,0.0843,5.495,65.1954,0.7714
2025-01-27,Kwai Ads,Feed Ads,Campaign_003,AdGroup_048,Short Video,Returning Users,Click-Heavy,45077,3640,329,23227.41,15655.49,0.0808,0.0904,6.3812,70.6,0.674
2025-01-28,Kwai Ads,Feed Ads,Campaign_003,AdGroup_058,Short Video,Returning Users,Click-Heavy,28748,2848,242,16991.74,10988.72,0.0991,0.085,5.9662,70.2138,0.6467
2025-01-29,Kwai Ads,Feed Ads,Campaign_003,AdGroup_033,Short Video,Returning Users,Click-Heavy,27971,2410,223,16062.77,11317.47,0.0862,0.0925,6.665,72.0304,0.7046
2025-01-30,Kwai Ads,Feed Ads,Campaign_003,AdGroup_081,Short Video,Returning Users,Click-Heavy,40177,3301,297,18961.51,14811.09,0.0822,0.09,5.7442,63.8435,0.7811
2025-01-31,Kwai Ads,Feed Ads,Campaign_003,AdGroup_074,Short Video,Returning Users,Click-Heavy,44417,4261,424,26516.2,19144.02,0.0959,0.0995,6.223,62.5382,0.722
2025-02-01,Kwai Ads,Feed Ads,Campaign_003,AdGroup_051,Short Video,Returning Users,Click-Heavy,21042,1735,193,11341.07,9359.92,0.0825,0.1112,6.5366,58.762,0.8253
2025-02-02,Kwai Ads,Feed Ads,Campaign_003,AdGroup_063,Short Video,Returning Users,Click-Heavy,43482,3489,344,22605.22,16137.74,0.0802,0.0986,6.479,65.7128,0.7139
2025-02-03,Kwai Ads,Feed Ads,Campaign_003,AdGroup_086,Short Video,Returning Users,Click-Heavy,57684,5169,483,33939.44,22970.92,0.0896,0.0934,6.566,70.268,0.6768
2025-02-04,Kwai Ads,Feed Ads,Campaign_003,AdGroup_066,Short Video,Returning Users,Click-Heavy,27034,2281,254,14035.57,12475.04,0.0844,0.1114,6.1533,55.2581,0.8888
2025-02-05,Kwai Ads,Feed Ads,Campaign_003,AdGroup_006,Short Video,Returning Users,Click-Heavy,38686,3107,302,20552.87,14348.74,0.0803,0.0972,6.615,68.0559,0.6981
2025-02-06,Kwai Ads,Feed Ads,Campaign_003,AdGroup_008,Short Video,Returning Users,Click-Heavy,28212,2467,212,14791.33,9523.1,0.0874,0.0859,5.9957,69.7704,0.6438
2025-02-07,Kwai Ads,Feed Ads,Campaign_003,AdGroup_047,Short Video,Returning Users,Click-Heavy,20249,1723,184,10641.75,8875.57,0.0851,0.1068,6.1763,57.8356,0.834
2025-02-08,Kwai Ads,Feed Ads,Campaign_003,AdGroup_040,Short Video,Returning Users,Click-Heavy,18684,1698,150,10567.94,6927.85,0.0909,0.0883,6.2238,70.4529,0.6556
2025-02-09,Kwai Ads,Feed Ads,Campaign_003,AdGroup_048,Short Video,Returning Users,Click-Heavy,48589,4364,441,23811.36,20369.87,0.0898,0.1011,5.4563,53.994,0.8555
2025-02-10,Kwai Ads,Feed Ads,Campaign_003,AdGroup_016,Short Video,Returning Users,Click-Heavy,32809,3023,259,19890.01,12824.07,0.0921,0.0857,6.5796,76.7954,0.6447
2025-02-11,Kwai Ads,Feed Ads,Campaign_003,AdGroup_028,Short Video,Returning Users,Click-Heavy,25785,2583,252,14397.97,12328.17,0.1002,0.0976,5.5741,57.1348,0.8562
2025-02-12,Kwai Ads,Feed Ads,Campaign_003,AdGroup_034,Short Video,Returning Users,Click-Heavy,32911,2711,227,16679.94,10765.93,0.0824,0.0837,6.1527,73.4799,0.6454
2025-02-13,Kwai Ads,Feed Ads,Campaign_003,AdGroup_050,Short Video,Returning Users,Click-Heavy,44125,3681,348,24662.72,16003.58,0.0834,0.0945,6.7,70.8699,0.6489
2025-02-14,Kwai Ads,Feed Ads,Campaign_003,AdGroup_086,Short Video,Returning Users,Click-Heavy,37044,3710,408,23277.61,18692.6,0.1002,0.11,6.2743,57.053,0.803
2025-02-15,Kwai Ads,Feed Ads,Campaign_003,AdGroup_062,Short Video,Returning Users,Click-Heavy,33460,3236,302,18257.61,14744.19,0.0967,0.0933,5.642,60.4557,0.8076
2025-02-16,Kwai Ads,Feed Ads,Campaign_003,AdGroup_022,Short Video,Returning Users,Click-Heavy,32071,3155,332,17873.65,15962.43,0.0984,0.1052,5.6652,53.8363,0.8931
2025-02-17,Kwai Ads,Feed Ads,Campaign_003,AdGroup_016,Short Video,Returning Users,Click-Heavy,51980,4927,528,32165.37,23950.73,0.0948,0.1072,6.5284,60.9193,0.7446
2025-02-18,Kwai Ads,Feed Ads,Campaign_003,AdGroup_087,Short Video,Returning Users,Click-Heavy,31855,2516,260,14173.28,12582.23,0.079,0.1033,5.6333,54.5126,0.8877
2025-02-19,Kwai Ads,Feed Ads,Campaign_003,AdGroup_021,Short Video,Returning Users,Click-Heavy,29129,2346,219,15385.9,9870.5,0.0805,0.0934,6.5584,70.2553,0.6415
2025-02-20,Kwai Ads,Feed Ads,Campaign_003,AdGroup_097,Short Video,Returning Users,Click-Heavy,39216,3829,406,24717.12,19677.4,0.0976,0.106,6.4552,60.8796,0.7961
2025-02-21,Kwai Ads,Feed Ads,Campaign_003,AdGroup_014,Short Video,Returning Users,Click-Heavy,36071,3525,294,19866.33,13637.81,0.0977,0.0834,5.6358,67.5726,0.6865
2025-02-22,Kwai Ads,Feed Ads,Campaign_003,AdGroup_088,Short Video,Returning Users,Click-Heavy,38581,3360,377,18677.0,17581.33,0.0871,0.1122,5.5586,49.5411,0.9413
2025-02-23,Kwai Ads,Feed Ads,Campaign_003,AdGroup_003,Short Video,Returning Users,Click-Heavy,49044,3898,436,21753.83,21272.06,0.0795,0.1119,5.5808,49.8941,0.9779
2025-02-24,Kwai Ads,Feed Ads,Campaign_003,AdGroup_019,Short Video,Returning Users,Click-Heavy,41484,3289,368,20962.49,16834.11,0.0793,0.1119,6.3735,56.9633,0.8031
2025-02-25,Kwai Ads,Feed Ads,Campaign_003,AdGroup_030,Short Video,Returning Users,Click-Heavy,40223,3929,341,24922.06,16206.87,0.0977,0.0868,6.3431,73.0852,0.6503
2025-02-26,Kwai Ads,Feed Ads,Campaign_003,AdGroup_041,Short Video,Returning Users,Click-Heavy,35236,2995,323,16503.55,14584.27,0.085,0.1078,5.5104,51.0946,0.8837
2025-02-27,Kwai Ads,Feed Ads,Campaign_003,AdGroup_041,Short Video,Returning Users,Click-Heavy,29832,2385,262,15597.11,12703.8,0.0799,0.1099,6.5397,59.531,0.8145
2025-02-28,Kwai Ads,Feed Ads,Campaign_003,AdGroup_021,Short Video,Returning Users,Click-Heavy,47005,3997,384,23048.34,18971.39,0.085,0.0961,5.7664,60.0217,0.8231
2025-03-01,Kwai Ads,Feed Ads,Campaign_003,AdGroup_061,Short Video,Returning Users,Click-Heavy,38330,3077,332,19091.49,14711.17,0.0803,0.1079,6.2046,57.5045,0.7706
2025-03-02,Kwai Ads,Feed Ads,Campaign_003,AdGroup_029,Short Video,Returning Users,Click-Heavy,28147,2427,214,13683.0,10829.59,0.0862,0.0882,5.6378,63.9393,0.7915
2025-03-03,Kwai Ads,Feed Ads,Campaign_003,AdGroup_067,Short Video,Returning Users,Click-Heavy,33553,3109,321,17368.04,14512.96,0.0927,0.1032,5.5864,54.106,0.8356
2025-03-04,Kwai Ads,Feed Ads,Campaign_003,AdGroup_025,Short Video,Returning Users,Click-Heavy,38346,3521,371,21414.46,17894.51,0.0918,0.1054,6.0819,57.7209,0.8356
2025-03-05,Kwai Ads,Feed Ads,Campaign_003,AdGroup_065,Short Video,Returning Users,Click-Heavy,35746,2823,239,17534.55,12021.18,0.079,0.0847,6.2113,73.3663,0.6856
2025-03-06,Kwai Ads,Feed Ads,Campaign_003,AdGroup_061,Short Video,Returning Users,Click-Heavy,24212,2234,217,13413.24,10204.59,0.0923,0.0971,6.0041,61.8122,0.7608
2025-03-07,Kwai Ads,Feed Ads,Campaign_003,AdGroup_090,Short Video,Returning Users,Click-Heavy,18035,1425,119,8125.31,5202.66,0.079,0.0835,5.702,68.2799,0.6403
2025-03-08,Kwai Ads,Feed Ads,Campaign_003,AdGroup_049,Short Video,Returning Users,Click-Heavy,20521,1715,163,9382.55,7423.25,0.0836,0.095,5.4709,57.5617,0.7912
2025-03-09,Kwai Ads,Feed Ads,Campaign_003,AdGroup_013,Short Video,Returning Users,Click-Heavy,25979,2395,208,14055.94,9833.41,0.0922,0.0868,5.8689,67.5766,0.6996
2025-03-10,Kwai Ads,Feed Ads,Campaign_003,AdGroup_072,Short Video,Returning Users,Click-Heavy,32047,2839,314,15985.59,14565.82,0.0886,0.1106,5.6307,50.9095,0.9112
2025-03-11,Kwai Ads,Feed Ads,Campaign_003,AdGroup_092,Short Video,Returning Users,Click-Heavy,35477,3492,365,21707.64,16709.62,0.0984,0.1045,6.2164,59.473,0.7698
2025-03-12,Kwai Ads,Feed Ads,Campaign_003,AdGroup_094,Short Video,Returning Users,Click-Heavy,30564,2581,220,16030.47,10698.54,0.0844,0.0852,6.211,72.8658,0.6674
2025-03-13,Kwai Ads,Feed Ads,Campaign_003,AdGroup_097,Short Video,Returning Users,Click-Heavy,35777,3439,354,19032.25,16973.5,0.0961,0.1029,5.5342,53.7634,0.8918
2025-03-14,Kwai Ads,Feed Ads,Campaign_003,AdGroup_077,Short Video,Returning Users,Click-Heavy,22691,2156,206,13511.47,9955.25,0.095,0.0955,6.2669,65.5897,0.7368
2025-03-15,Kwai Ads,Feed Ads,Campaign_003,AdGroup_084,Short Video,Returning Users,Click-Heavy,29770,2355,240,15591.04,11536.92,0.0791,0.1019,6.6204,64.9627,0.74
2025-03-16,Kwai Ads,Feed Ads,Campaign_003,AdGroup_012,Short Video,Returning Users,Click-Heavy,51958,4692,506,31546.95,25116.71,0.0903,0.1078,6.7236,62.3458,0.7962
2025-03-17,Kwai Ads,Feed Ads,Campaign_003,AdGroup_049,Short Video,Returning Users,Click-Heavy,41723,3557,348,21967.21,15232.95,0.0853,0.0978,6.1758,63.1242,0.6934
2025-03-18,Kwai Ads,Feed Ads,Campaign_003,AdGroup_045,Short Video,Returning Users,Click-Heavy,33014,3185,272,18870.04,13566.88,0.0965,0.0854,5.9247,69.3751,0.719
2025-03-19,Kwai Ads,Feed Ads,Campaign_003,AdGroup_067,Short Video,Returning Users,Click-Heavy,23792,2018,186,13028.11,8707.63,0.0848,0.0922,6.456,70.0436,0.6684
2025-03-20,Kwai Ads,Feed Ads,Campaign_003,AdGroup_033,Short Video,Returning Users,Click-Heavy,59639,5680,491,37426.28,21375.88,0.0952,0.0864,6.5891,76.2246,0.5711
2025-03-21,Kwai Ads,Feed Ads,Campaign_003,AdGroup_065,Short Video,Returning Users,Click-Heavy,24434,2204,217,12411.32,10485.68,0.0902,0.0985,5.6313,57.195,0.8448
2025-03-22,Kwai Ads,Feed Ads,Campaign_003,AdGroup_011,Short Video,Returning Users,Click-Heavy,29267,2325,238,14542.3,10951.74,0.0794,0.1024,6.2548,61.1021,0.7531
2025-03-23,Kwai Ads,Feed Ads,Campaign_003,AdGroup_076,Short Video,Returning Users,Click-Heavy,33449,2863,296,17789.47,13674.31,0.0856,0.1034,6.2136,60.0996,0.7687
2025-03-24,Kwai Ads,Feed Ads,Campaign_003,AdGroup_045,Short Video,Returning Users,Click-Heavy,27277,2250,252,12857.47,12808.47,0.0825,0.112,5.7144,51.0217,0.9962
2025-03-25,Kwai Ads,Feed Ads,Campaign_003,AdGroup_050,Short Video,Returning Users,Click-Heavy,35733,3115,263,16986.42,12196.29,0.0872,0.0844,5.4531,64.5871,0.718
2025-03-26,Kwai Ads,Feed Ads,Campaign_003,AdGroup_035,Short Video,Returning Users,Click-Heavy,27968,2500,218,16293.66,10080.5,0.0894,0.0872,6.5175,74.7416,0.6187
2025-03-27,Kwai Ads,Feed Ads,Campaign_003,AdGroup_047,Short Video,Returning Users,Click-Heavy,30867,3025,306,19680.22,15568.31,0.098,0.1012,6.5059,64.3144,0.7911
2025-03-28,Kwai Ads,Feed Ads,Campaign_003,AdGroup_098,Short Video,Returning Users,Click-Heavy,34330,3102,274,17801.76,13639.12,0.0904,0.0883,5.7388,64.9699,0.7662
2025-03-29,Kwai Ads,Feed Ads,Campaign_003,AdGroup_044,Short Video,Returning Users,Click-Heavy,41135,3475,310,19072.25,14269.2,0.0845,0.0892,5.4884,61.5234,0.7482
2025-03-30,Kwai Ads,Feed Ads,Campaign_003,AdGroup_051,Short Video,Returning Users,Click-Heavy,38872,3205,322,21584.85,14354.64,0.0825,0.1005,6.7347,67.0337,0.665
2025-03-31,Kwai Ads,Feed Ads,Campaign_003,AdGroup_019,Short Video,Returning Users,Click-Heavy,47259,4525,476,26288.84,21850.33,0.0957,0.1052,5.8097,55.2287,0.8312
2025-01-01,Ocean Engine,Feed Ads,Campaign_004,AdGroup_098,Short Video,Tier-1 White Collar,Stable,23042,1329,178,6421.0,15996.34,0.0577,0.1339,4.8315,36.073,2.4913
2025-01-02,Ocean Engine,Feed Ads,Campaign_004,AdGroup_092,Short Video,Tier-1 White Collar,Stable,18734,1279,174,6615.41,15382.88,0.0683,0.136,5.1723,38.0196,2.3253
2025-01-03,Ocean Engine,Feed Ads,Campaign_004,AdGroup_052,Short Video,Tier-1 White Collar,Stable,26833,1726,200,9106.75,20142.35,0.0643,0.1159,5.2762,45.5338,2.2118
2025-01-04,Ocean Engine,Feed Ads,Campaign_004,AdGroup_088,Short Video,Tier-1 White Collar,Stable,25218,1778,246,8279.45,22321.93,0.0705,0.1384,4.6566,33.6563,2.6961
2025-01-05,Ocean Engine,Feed Ads,Campaign_004,AdGroup_092,Short Video,Tier-1 White Collar,Stable,46846,3344,433,16793.33,43252.39,0.0714,0.1295,5.0219,38.7837,2.5756
2025-01-06,Ocean Engine,Feed Ads,Campaign_004,AdGroup_073,Short Video,Tier-1 White Collar,Stable,19297,1350,196,6565.39,19759.94,0.07,0.1452,4.8633,33.4969,3.0097
2025-01-07,Ocean Engine,Feed Ads,Campaign_004,AdGroup_061,Short Video,Tier-1 White Collar,Stable,18231,1108,141,5021.72,12253.76,0.0608,0.1273,4.5322,35.615,2.4402
2025-01-08,Ocean Engine,Feed Ads,Campaign_004,AdGroup_054,Short Video,Tier-1 White Collar,Stable,32789,2344,271,11163.18,26227.96,0.0715,0.1156,4.7624,41.1925,2.3495
2025-01-09,Ocean Engine,Feed Ads,Campaign_004,AdGroup_094,Short Video,Tier-1 White Collar,Stable,45117,3027,448,13963.24,43663.69,0.0671,0.148,4.6129,31.1679,3.127
2025-01-10,Ocean Engine,Feed Ads,Campaign_004,AdGroup_007,Short Video,Tier-1 White Collar,Stable,28914,1654,256,8221.95,25317.91,0.0572,0.1548,4.9709,32.117,3.0793
2025-01-11,Ocean Engine,Feed Ads,Campaign_004,AdGroup_073,Short Video,Tier-1 White Collar,Stable,26987,1806,212,7713.76,21312.58,0.0669,0.1174,4.2712,36.3857,2.7629
2025-01-12,Ocean Engine,Feed Ads,Campaign_004,AdGroup_046,Short Video,Tier-1 White Collar,Stable,25461,1757,262,8618.15,22997.11,0.069,0.1491,4.905,32.8937,2.6685
